node,t,k,value
dena21,18,181,716.9
dena21,19,181,682.5
dena21,20,181,667.4
dena21,21,181,674.0
dena21,22,181,636.6
dena21,23,181,581.3
dena21,24,181,545.9
dena21,1,182,529.4
dena21,2,182,521.1
dena21,3,182,517.1
dena21,4,182,505.8
dena21,5,182,514.5
dena21,6,182,548.7
dena21,7,182,601.4
dena21,8,182,641.7
dena21,9,182,675.9
dena21,10,182,713.5
dena21,11,182,697.9
dena21,12,182,668.1
dena21,13,182,646.7
dena21,14,182,634.9
dena21,15,182,631.0
dena21,16,182,652.0
dena21,17,182,675.3
dena21,18,182,682.0
dena21,19,182,676.2
dena21,20,182,678.3
dena21,21,182,700.8
dena21,22,182,651.6
dena21,23,182,603.6
dena21,24,182,578.9
dena21,1,183,565.0
dena21,2,183,566.8
dena21,3,183,585.3
dena21,4,183,632.7
dena21,5,183,768.2
dena21,6,183,883.9
dena21,7,183,956.3
dena21,8,183,976.7
dena21,9,183,1004.9
dena21,10,183,1033.4
dena21,11,183,1012.5
dena21,12,183,995.6
dena21,13,183,974.3
dena21,14,183,954.8
dena21,15,183,924.8
dena21,16,183,914.6
dena21,17,183,905.4
dena21,18,183,882.9
dena21,19,183,837.4
dena21,20,183,808.4
dena21,21,183,789.6
dena21,22,183,713.9
dena21,23,183,657.6
dena21,24,183,628.6
dena21,1,184,614.6
dena21,2,184,615.4
dena21,3,184,630.2
dena21,4,184,665.2
dena21,5,184,776.3
dena21,6,184,877.4
dena21,7,184,927.5
dena21,8,184,945.7
dena21,9,184,973.3
dena21,10,184,1007.1
dena21,11,184,999.9
dena21,12,184,982.9
dena21,13,184,963.2
dena21,14,184,948.6
dena21,15,184,928.0
dena21,16,184,925.4
dena21,17,184,918.1
dena21,18,184,895.3
dena21,19,184,851.1
dena21,20,184,821.1
dena21,21,184,792.6
dena21,22,184,716.3
dena21,23,184,656.1
dena21,24,184,625.1
dena21,1,185,610.6
dena21,2,185,613.0
dena21,3,185,626.5
dena21,4,185,664.0
dena21,5,185,778.9
dena21,6,185,882.9
dena21,7,185,941.4
dena21,8,185,957.2
dena21,9,185,977.7
dena21,10,185,1001.8
dena21,11,185,982.3
dena21,12,185,966.4
dena21,13,185,949.9
dena21,14,185,931.6
dena21,15,185,910.9
dena21,16,185,904.7
dena21,17,185,894.6
dena21,18,185,872.9
dena21,19,185,836.2
dena21,20,185,812.0
dena21,21,185,789.2
dena21,22,185,713.7
dena21,23,185,659.5
dena21,24,185,631.0
dena21,1,186,616.6
dena21,2,186,618.1
dena21,3,186,630.9
dena21,4,186,663.7
dena21,5,186,778.4
dena21,6,186,881.8
dena21,7,186,942.9
dena21,8,186,963.0
dena21,9,186,989.4
dena21,10,186,1019.4
dena21,11,186,1002.8
dena21,12,186,989.2
dena21,13,186,970.4
dena21,14,186,953.5
dena21,15,186,928.5
dena21,16,186,923.5
dena21,17,186,914.0
dena21,18,186,892.1
dena21,19,186,848.0
dena21,20,186,823.1
dena21,21,186,803.1
dena21,22,186,738.9
dena21,23,186,686.2
dena21,24,186,657.2
dena21,1,187,644.1
dena21,2,187,640.8
dena21,3,187,653.7
dena21,4,187,689.2
dena21,5,187,797.7
dena21,6,187,894.6
dena21,7,187,954.4
dena21,8,187,975.5
dena21,9,187,994.7
dena21,10,187,1015.4
dena21,11,187,995.6
dena21,12,187,965.4
dena21,13,187,941.7
dena21,14,187,932.1
dena21,15,187,916.6
dena21,16,187,913.5
dena21,17,187,902.6
dena21,18,187,879.1
dena21,19,187,838.5
dena21,20,187,806.9
dena21,21,187,800.2
dena21,22,187,737.3
dena21,23,187,692.8
dena21,24,187,663.2
dena21,1,188,642.0
dena21,2,188,639.4
dena21,3,188,637.6
dena21,4,188,627.7
dena21,5,188,659.0
dena21,6,188,711.9
dena21,7,188,768.6
dena21,8,188,807.8
dena21,9,188,830.4
dena21,10,188,843.0
dena21,11,188,823.0
dena21,12,188,785.6
dena21,13,188,761.7
dena21,14,188,748.0
dena21,15,188,733.3
dena21,16,188,742.8
dena21,17,188,746.2
dena21,18,188,728.8
dena21,19,188,690.0
dena21,20,188,668.5
dena21,21,188,681.1
dena21,22,188,636.9
dena21,23,188,588.5
dena21,24,188,554.7
dena21,1,189,536.0
dena21,2,189,530.0
dena21,3,189,525.2
dena21,4,189,511.1
dena21,5,189,513.9
dena21,6,189,548.0
dena21,7,189,598.5
dena21,8,189,642.0
dena21,9,189,676.0
dena21,10,189,710.0
dena21,11,189,692.3
dena21,12,189,665.6
dena21,13,189,643.1
dena21,14,189,628.5
dena21,15,189,625.0
dena21,16,189,643.7
dena21,17,189,659.6
dena21,18,189,666.7
dena21,19,189,662.9
dena21,20,189,670.2
dena21,21,189,688.9
dena21,22,189,631.7
dena21,23,189,586.0
dena21,24,189,564.5
dena21,1,190,553.6
dena21,2,190,557.6
dena21,3,190,578.9
dena21,4,190,627.1
dena21,5,190,756.9
dena21,6,190,866.4
dena21,7,190,926.9
dena21,8,190,954.5
dena21,9,190,978.8
dena21,10,190,1006.4
dena21,11,190,995.1
dena21,12,190,979.5
dena21,13,190,957.5
dena21,14,190,938.9
dena21,15,190,911.5
dena21,16,190,902.1
dena21,17,190,894.5
dena21,18,190,876.9
dena21,19,190,832.9
dena21,20,190,802.7
dena21,21,190,774.3
dena21,22,190,697.2
dena21,23,190,632.7
dena21,24,190,603.2
dena21,1,191,586.0
dena21,2,191,591.5
dena21,3,191,608.6
dena21,4,191,644.7
dena21,5,191,757.9
dena21,6,191,864.7
dena21,7,191,926.2
dena21,8,191,943.1
dena21,9,191,969.3
dena21,10,191,995.1
dena21,11,191,976.8
dena21,12,191,963.5
dena21,13,191,942.9
dena21,14,191,922.8
dena21,15,191,897.3
dena21,16,191,890.1
dena21,17,191,881.6
dena21,18,191,864.0
dena21,19,191,825.8
dena21,20,191,800.2
dena21,21,191,783.9
dena21,22,191,707.2
dena21,23,191,648.9
dena21,24,191,620.2
dena21,1,192,604.3
dena21,2,192,608.0
dena21,3,192,623.9
dena21,4,192,663.6
dena21,5,192,775.1
dena21,6,192,868.5
dena21,7,192,921.6
dena21,8,192,943.7
dena21,9,192,969.3
dena21,10,192,991.9
dena21,11,192,978.1
dena21,12,192,966.6
dena21,13,192,952.0
dena21,14,192,931.2
dena21,15,192,914.5
dena21,16,192,912.8
dena21,17,192,907.4
dena21,18,192,890.5
dena21,19,192,852.9
dena21,20,192,826.6
dena21,21,192,789.5
dena21,22,192,714.6
dena21,23,192,657.7
dena21,24,192,630.7
dena21,1,193,619.3
dena21,2,193,616.3
dena21,3,193,631.9
dena21,4,193,672.0
dena21,5,193,781.6
dena21,6,193,880.5
dena21,7,193,936.0
dena21,8,193,955.3
dena21,9,193,980.3
dena21,10,193,1007.3
dena21,11,193,989.9
dena21,12,193,968.9
dena21,13,193,953.2
dena21,14,193,934.4
dena21,15,193,912.5
dena21,16,193,902.3
dena21,17,193,888.5
dena21,18,193,876.8
dena21,19,193,835.4
dena21,20,193,810.5
dena21,21,193,781.4
dena21,22,193,706.9
dena21,23,193,653.7
dena21,24,193,625.8
dena21,1,194,609.8
dena21,2,194,611.3
dena21,3,194,626.5
dena21,4,194,665.9
dena21,5,194,775.7
dena21,6,194,881.5
dena21,7,194,941.2
dena21,8,194,958.3
dena21,9,194,979.9
dena21,10,194,999.2
dena21,11,194,977.1
dena21,12,194,948.1
dena21,13,194,923.5
dena21,14,194,900.5
dena21,15,194,880.1
dena21,16,194,876.4
dena21,17,194,867.5
dena21,18,194,845.0
dena21,19,194,802.7
dena21,20,194,776.3
dena21,21,194,772.9
dena21,22,194,711.3
dena21,23,194,654.1
dena21,24,194,616.0
dena21,1,195,591.8
dena21,2,195,584.4
dena21,3,195,583.3
dena21,4,195,580.6
dena21,5,195,616.7
dena21,6,195,684.2
dena21,7,195,743.2
dena21,8,195,785.7
dena21,9,195,803.3
dena21,10,195,819.6
dena21,11,195,790.5
dena21,12,195,757.7
dena21,13,195,731.9
dena21,14,195,719.3
dena21,15,195,712.4
dena21,16,195,721.5
dena21,17,195,725.1
dena21,18,195,708.9
dena21,19,195,677.1
dena21,20,195,665.9
dena21,21,195,679.1
dena21,22,195,634.5
dena21,23,195,582.9
dena21,24,195,547.9
dena21,1,196,530.2
dena21,2,196,518.3
dena21,3,196,512.0
dena21,4,196,496.9
dena21,5,196,506.9
dena21,6,196,550.9
dena21,7,196,598.7
dena21,8,196,637.8
dena21,9,196,663.9
dena21,10,196,693.4
dena21,11,196,676.3
dena21,12,196,652.3
dena21,13,196,633.1
dena21,14,196,623.6
dena21,15,196,626.3
dena21,16,196,646.9
dena21,17,196,669.2
dena21,18,196,675.4
dena21,19,196,670.5
dena21,20,196,681.1
dena21,21,196,709.7
dena21,22,196,658.6
dena21,23,196,611.1
dena21,24,196,584.7
dena21,1,197,569.8
dena21,2,197,574.8
dena21,3,197,589.5
dena21,4,197,632.9
dena21,5,197,756.9
dena21,6,197,871.7
dena21,7,197,936.4
dena21,8,197,957.2
dena21,9,197,976.0
dena21,10,197,994.2
dena21,11,197,981.9
dena21,12,197,972.1
dena21,13,197,951.1
dena21,14,197,939.8
dena21,15,197,916.9
dena21,16,197,910.0
dena21,17,197,900.2
dena21,18,197,886.4
dena21,19,197,846.1
dena21,20,197,828.7
dena21,21,197,805.8
dena21,22,197,726.9
dena21,23,197,666.7
dena21,24,197,639.4
dena21,1,198,622.8
dena21,2,198,624.0
dena21,3,198,636.7
dena21,4,198,676.6
dena21,5,198,790.0
dena21,6,198,889.2
dena21,7,198,938.8
dena21,8,198,955.3
dena21,9,198,980.9
dena21,10,198,999.5
dena21,11,198,986.1
dena21,12,198,972.5
dena21,13,198,954.2
dena21,14,198,938.4
dena21,15,198,912.5
dena21,16,198,904.6
dena21,17,198,892.0
dena21,18,198,874.4
dena21,19,198,837.5
dena21,20,198,817.2
dena21,21,198,804.3
dena21,22,198,727.5
dena21,23,198,671.1
dena21,24,198,634.6
dena21,1,199,619.7
dena21,2,199,623.3
dena21,3,199,636.2
dena21,4,199,674.1
dena21,5,199,784.3
dena21,6,199,884.1
dena21,7,199,928.9
dena21,8,199,950.8
dena21,9,199,980.0
dena21,10,199,1002.3
dena21,11,199,990.8
dena21,12,199,975.3
dena21,13,199,951.2
dena21,14,199,934.1
dena21,15,199,907.7
dena21,16,199,901.3
dena21,17,199,893.1
dena21,18,199,876.9
dena21,19,199,833.7
dena21,20,199,815.8
dena21,21,199,798.4
dena21,22,199,727.6
dena21,23,199,671.3
dena21,24,199,638.9
dena21,1,200,622.0
dena21,2,200,621.6
dena21,3,200,631.3
dena21,4,200,663.6
dena21,5,200,772.2
dena21,6,200,867.0
dena21,7,200,923.7
dena21,8,200,944.8
dena21,9,200,972.4
dena21,10,200,998.4
dena21,11,200,983.8
dena21,12,200,968.0
dena21,13,200,956.1
dena21,14,200,939.8
dena21,15,200,913.9
dena21,16,200,910.5
dena21,17,200,896.6
dena21,18,200,876.2
dena21,19,200,838.7
dena21,20,200,822.2
dena21,21,200,797.2
dena21,22,200,729.3
dena21,23,200,676.2
dena21,24,200,643.6
dena21,1,201,624.0
dena21,2,201,622.3
dena21,3,201,636.1
dena21,4,201,668.0
dena21,5,201,769.0
dena21,6,201,869.5
dena21,7,201,923.1
dena21,8,201,941.8
dena21,9,201,965.6
dena21,10,201,985.2
dena21,11,201,978.0
dena21,12,201,953.2
dena21,13,201,931.7
dena21,14,201,915.7
dena21,15,201,907.6
dena21,16,201,905.6
dena21,17,201,891.5
dena21,18,201,866.5
dena21,19,201,818.6
dena21,20,201,797.5
dena21,21,201,776.8
dena21,22,201,716.7
dena21,23,201,668.1
dena21,24,201,629.5
dena21,1,202,607.9
dena21,2,202,597.4
dena21,3,202,596.5
dena21,4,202,594.6
dena21,5,202,624.1
dena21,6,202,678.8
dena21,7,202,734.6
dena21,8,202,771.9
dena21,9,202,797.9
dena21,10,202,815.0
dena21,11,202,791.6
dena21,12,202,755.6
dena21,13,202,734.9
dena21,14,202,720.6
dena21,15,202,715.3
dena21,16,202,724.2
dena21,17,202,726.5
dena21,18,202,719.2
dena21,19,202,684.8
dena21,20,202,678.5
dena21,21,202,668.7
dena21,22,202,617.8
dena21,23,202,575.4
dena21,24,202,546.6
dena21,1,203,528.7
dena21,2,203,518.4
dena21,3,203,514.0
dena21,4,203,508.2
dena21,5,203,513.2
dena21,6,203,547.9
dena21,7,203,593.9
dena21,8,203,633.0
dena21,9,203,665.2
dena21,10,203,703.6
dena21,11,203,691.8
dena21,12,203,663.5
dena21,13,203,642.7
dena21,14,203,631.6
dena21,15,203,629.4
dena21,16,203,645.1
dena21,17,203,663.4
dena21,18,203,667.8
dena21,19,203,658.6
dena21,20,203,667.1
dena21,21,203,688.4
dena21,22,203,635.4
dena21,23,203,591.0
dena21,24,203,568.0
dena21,1,204,556.1
dena21,2,204,558.0
dena21,3,204,576.0
dena21,4,204,618.8
dena21,5,204,728.7
dena21,6,204,835.6
dena21,7,204,898.0
dena21,8,204,920.6
dena21,9,204,948.6
dena21,10,204,973.9
dena21,11,204,966.4
dena21,12,204,953.8
dena21,13,204,935.7
dena21,14,204,922.2
dena21,15,204,907.3
dena21,16,204,905.4
dena21,17,204,905.3
dena21,18,204,888.5
dena21,19,204,848.8
dena21,20,204,824.9
dena21,21,204,781.6
dena21,22,204,707.7
dena21,23,204,653.0
dena21,24,204,622.9
dena21,1,205,614.0
dena21,2,205,615.5
dena21,3,205,631.9
dena21,4,205,673.3
dena21,5,205,777.9
dena21,6,205,875.2
dena21,7,205,927.9
dena21,8,205,956.9
dena21,9,205,983.1
dena21,10,205,1012.1
dena21,11,205,992.3
dena21,12,205,971.5
dena21,13,205,954.3
dena21,14,205,941.2
dena21,15,205,921.6
dena21,16,205,921.4
dena21,17,205,916.2
dena21,18,205,900.5
dena21,19,205,861.1
dena21,20,205,843.0
dena21,21,205,811.7
dena21,22,205,737.1
dena21,23,205,687.3
dena21,24,205,658.5
dena21,1,206,646.7
dena21,2,206,646.1
dena21,3,206,653.1
dena21,4,206,689.7
dena21,5,206,785.1
dena21,6,206,878.9
dena21,7,206,927.4
dena21,8,206,938.1
dena21,9,206,961.1
dena21,10,206,987.6
dena21,11,206,971.1
dena21,12,206,952.9
dena21,13,206,932.9
dena21,14,206,913.1
dena21,15,206,893.4
dena21,16,206,889.1
dena21,17,206,875.3
dena21,18,206,854.7
dena21,19,206,813.7
dena21,20,206,804.7
dena21,21,206,785.7
dena21,22,206,709.0
dena21,23,206,655.7
dena21,24,206,624.7
dena21,1,207,609.6
dena21,2,207,608.6
dena21,3,207,618.7
dena21,4,207,658.2
dena21,5,207,755.4
dena21,6,207,850.8
dena21,7,207,903.0
dena21,8,207,922.7
dena21,9,207,941.8
dena21,10,207,966.7
dena21,11,207,952.0
dena21,12,207,940.9
dena21,13,207,926.6
dena21,14,207,908.3
dena21,15,207,891.6
dena21,16,207,889.9
dena21,17,207,882.2
dena21,18,207,865.1
dena21,19,207,827.8
dena21,20,207,822.2
dena21,21,207,787.9
dena21,22,207,719.7
dena21,23,207,667.1
dena21,24,207,637.2
dena21,1,208,618.6
dena21,2,208,615.8
dena21,3,208,633.4
dena21,4,208,671.1
dena21,5,208,765.8
dena21,6,208,856.9
dena21,7,208,920.4
dena21,8,208,951.4
dena21,9,208,979.8
dena21,10,208,999.9
dena21,11,208,983.4
dena21,12,208,957.1
dena21,13,208,932.1
dena21,14,208,903.3
dena21,15,208,885.3
dena21,16,208,877.7
dena21,17,208,867.5
dena21,18,208,840.3
dena21,19,208,788.8
dena21,20,208,777.6
dena21,21,208,755.2
dena21,22,208,693.3
dena21,23,208,643.2
dena21,24,208,611.0
dena21,1,209,591.3
dena21,2,209,587.1
dena21,3,209,586.4
dena21,4,209,585.8
dena21,5,209,616.1
dena21,6,209,666.6
dena21,7,209,724.8
dena21,8,209,761.8
dena21,9,209,791.8
dena21,10,209,812.7
dena21,11,209,787.1
dena21,12,209,750.6
dena21,13,209,724.9
dena21,14,209,709.2
dena21,15,209,707.4
dena21,16,209,719.2
dena21,17,209,725.5
dena21,18,209,713.8
dena21,19,209,678.4
dena21,20,209,675.9
dena21,21,209,660.8
dena21,22,209,611.8
dena21,23,209,569.9
dena21,24,209,540.1
dena21,1,210,521.6
dena21,2,210,511.8
dena21,3,210,508.3
dena21,4,210,506.2
dena21,5,210,508.2
dena21,6,210,540.0
dena21,7,210,585.8
dena21,8,210,631.2
dena21,9,210,671.3
dena21,10,210,718.1
dena21,11,210,705.6
dena21,12,210,672.2
dena21,13,210,648.9
dena21,14,210,634.2
dena21,15,210,628.9
dena21,16,210,649.3
dena21,17,210,667.0
dena21,18,210,674.9
dena21,19,210,670.7
dena21,20,210,677.4
dena21,21,210,676.2
dena21,22,210,626.7
dena21,23,210,589.9
dena21,24,210,563.0
dena21,1,211,551.8
dena21,2,211,554.3
dena21,3,211,577.8
dena21,4,211,626.4
dena21,5,211,732.4
dena21,6,211,833.4
dena21,7,211,899.8
dena21,8,211,928.2
dena21,9,211,958.3
dena21,10,211,983.8
dena21,11,211,976.1
dena21,12,211,961.7
dena21,13,211,946.4
dena21,14,211,927.1
dena21,15,211,906.5
dena21,16,211,893.2
dena21,17,211,883.3
dena21,18,211,870.8
dena21,19,211,835.2
dena21,20,211,826.3
dena21,21,211,794.4
dena21,22,211,719.0
dena21,23,211,663.2
dena21,24,211,634.2
dena21,1,212,616.6
dena21,2,212,610.7
dena21,3,212,622.3
dena21,4,212,665.4
dena21,5,212,756.3
dena21,6,212,848.8
dena21,7,212,903.3
dena21,8,212,919.5
dena21,9,212,943.4
dena21,10,212,964.2
dena21,11,212,948.5
dena21,12,212,935.1
dena21,13,212,915.7
dena21,14,212,897.8
dena21,15,212,875.3
dena21,16,212,866.5
dena21,17,212,856.8
dena21,18,212,838.7
dena21,19,212,804.7
dena21,20,212,796.9
dena21,21,212,763.0
dena21,22,212,684.5
dena21,23,212,615.1
dena21,24,212,586.3
dena21,1,213,571.8
dena21,2,213,572.1
dena21,3,213,594.1
dena21,4,213,634.1
dena21,5,213,734.2
dena21,6,213,832.2
dena21,7,213,883.4
dena21,8,213,896.8
dena21,9,213,915.5
dena21,10,213,948.2
dena21,11,213,939.4
dena21,12,213,921.3
dena21,13,213,901.4
dena21,14,213,886.9
dena21,15,213,871.8
dena21,16,213,871.9
dena21,17,213,875.5
dena21,18,213,865.0
dena21,19,213,826.3
dena21,20,213,817.5
dena21,21,213,777.3
dena21,22,213,697.2
dena21,23,213,636.7
dena21,24,213,610.3
dena21,1,214,594.5
dena21,2,214,595.7
dena21,3,214,611.4
dena21,4,214,651.7
dena21,5,214,753.6
dena21,6,214,852.8
dena21,7,214,923.7
dena21,8,214,958.4
dena21,9,214,987.0
dena21,10,214,1011.7
dena21,11,214,996.7
dena21,12,214,978.5
dena21,13,214,965.3
dena21,14,214,948.8
dena21,15,214,923.6
dena21,16,214,912.2
dena21,17,214,894.9
dena21,18,214,866.0
dena21,19,214,819.9
dena21,20,214,808.8
dena21,21,214,767.8
dena21,22,214,694.0
dena21,23,214,635.3
dena21,24,214,600.5
dena21,1,215,583.5
dena21,2,215,582.4
dena21,3,215,597.2
dena21,4,215,637.6
dena21,5,215,737.3
dena21,6,215,831.3
dena21,7,215,886.4
dena21,8,215,904.3
dena21,9,215,922.3
dena21,10,215,940.4
dena21,11,215,920.9
dena21,12,215,888.5
dena21,13,215,861.7
dena21,14,215,837.8
dena21,15,215,820.2
dena21,16,215,818.0
dena21,17,215,811.9
dena21,18,215,796.9
dena21,19,215,766.7
dena21,20,215,763.7
dena21,21,215,732.1
dena21,22,215,668.0
dena21,23,215,621.8
dena21,24,215,586.9
dena21,1,216,570.1
dena21,2,216,565.6
dena21,3,216,562.8
dena21,4,216,564.8
dena21,5,216,591.1
dena21,6,216,647.5
dena21,7,216,705.3
dena21,8,216,742.4
dena21,9,216,763.7
dena21,10,216,775.6
dena21,11,216,752.0
dena21,12,216,719.6
dena21,13,216,697.4
dena21,14,216,683.4
dena21,15,216,679.7
dena21,16,216,690.1
dena21,17,216,699.5
dena21,18,216,690.5
dena21,19,216,662.7
dena21,20,216,671.1
dena21,21,216,654.5
dena21,22,216,604.3
dena21,23,216,565.2
dena21,24,216,535.6
dena21,1,217,519.0
dena21,2,217,511.6
dena21,3,217,511.3
dena21,4,217,510.5
dena21,5,217,512.7
dena21,6,217,549.4
dena21,7,217,599.3
dena21,8,217,638.6
dena21,9,217,666.8
dena21,10,217,702.0
dena21,11,217,689.2
dena21,12,217,661.9
dena21,13,217,647.4
dena21,14,217,634.4
dena21,15,217,635.8
dena21,16,217,653.8
dena21,17,217,682.9
dena21,18,217,687.3
dena21,19,217,676.4
dena21,20,217,692.4
dena21,21,217,691.6
dena21,22,217,631.8
dena21,23,217,586.0
dena21,24,217,562.9
dena21,1,218,554.0
dena21,2,218,556.8
dena21,3,218,581.2
dena21,4,218,631.3
dena21,5,218,740.9
dena21,6,218,852.7
dena21,7,218,915.6
dena21,8,218,926.2
dena21,9,218,941.8
dena21,10,218,961.8
dena21,11,218,949.3
dena21,12,218,942.7
dena21,13,218,928.9
dena21,14,218,916.3
dena21,15,218,906.9
dena21,16,218,907.4
dena21,17,218,909.6
dena21,18,218,892.4
dena21,19,218,848.4
dena21,20,218,838.7
dena21,21,218,791.8
dena21,22,218,718.3
dena21,23,218,668.8
dena21,24,218,642.9
dena21,1,219,628.0
dena21,2,219,629.0
dena21,3,219,645.1
dena21,4,219,693.1
dena21,5,219,796.2
dena21,6,219,891.4
dena21,7,219,944.7
dena21,8,219,974.4
dena21,9,219,1001.0
dena21,10,219,1029.9
dena21,11,219,1016.3
dena21,12,219,1003.6
dena21,13,219,986.1
dena21,14,219,972.0
dena21,15,219,948.5
dena21,16,219,939.8
dena21,17,219,923.6
dena21,18,219,897.8
dena21,19,219,851.2
dena21,20,219,828.4
dena21,21,219,779.1
dena21,22,219,705.9
dena21,23,219,654.2
dena21,24,219,631.0
dena21,1,220,617.6
dena21,2,220,617.0
dena21,3,220,632.3
dena21,4,220,680.9
dena21,5,220,797.7
dena21,6,220,890.5
dena21,7,220,952.9
dena21,8,220,975.8
dena21,9,220,1002.7
dena21,10,220,1025.8
dena21,11,220,1005.3
dena21,12,220,983.9
dena21,13,220,961.2
dena21,14,220,938.5
dena21,15,220,912.1
dena21,16,220,904.6
dena21,17,220,889.1
dena21,18,220,866.2
dena21,19,220,833.7
dena21,20,220,819.1
dena21,21,220,764.0
dena21,22,220,688.3
dena21,23,220,640.0
dena21,24,220,606.5
dena21,1,221,592.3
dena21,2,221,593.4
dena21,3,221,605.1
dena21,4,221,656.7
dena21,5,221,766.7
dena21,6,221,863.3
dena21,7,221,926.6
dena21,8,221,954.3
dena21,9,221,977.9
dena21,10,221,997.6
dena21,11,221,976.9
dena21,12,221,956.5
dena21,13,221,941.4
dena21,14,221,926.1
dena21,15,221,898.8
dena21,16,221,890.2
dena21,17,221,881.0
dena21,18,221,857.0
dena21,19,221,823.6
dena21,20,221,807.1
dena21,21,221,751.1
dena21,22,221,679.9
dena21,23,221,634.5
dena21,24,221,609.0
dena21,1,222,591.9
dena21,2,222,591.7
dena21,3,222,609.2
dena21,4,222,655.6
dena21,5,222,758.7
dena21,6,222,856.2
dena21,7,222,914.5
dena21,8,222,940.6
dena21,9,222,966.4
dena21,10,222,989.5
dena21,11,222,970.0
dena21,12,222,939.3
dena21,13,222,915.0
dena21,14,222,889.7
dena21,15,222,871.9
dena21,16,222,868.2
dena21,17,222,864.0
dena21,18,222,844.5
dena21,19,222,813.2
dena21,20,222,801.2
dena21,21,222,752.5
dena21,22,222,683.2
dena21,23,222,633.7
dena21,24,222,596.2
dena21,1,223,574.3
dena21,2,223,570.6
dena21,3,223,569.9
dena21,4,223,580.7
dena21,5,223,595.4
dena21,6,223,646.5
dena21,7,223,702.1
dena21,8,223,748.0
dena21,9,223,777.0
dena21,10,223,793.6
dena21,11,223,769.3
dena21,12,223,734.7
dena21,13,223,705.9
dena21,14,223,686.9
dena21,15,223,677.8
dena21,16,223,689.2
dena21,17,223,694.7
dena21,18,223,687.9
dena21,19,223,664.7
dena21,20,223,669.0
dena21,21,223,643.0
dena21,22,223,591.9
dena21,23,223,551.3
dena21,24,223,515.3
dena21,1,224,496.7
dena21,2,224,490.1
dena21,3,224,491.8
dena21,4,224,494.9
dena21,5,224,495.7
dena21,6,224,523.5
dena21,7,224,572.8
dena21,8,224,615.4
dena21,9,224,645.6
dena21,10,224,680.3
dena21,11,224,663.5
dena21,12,224,629.5
dena21,13,224,602.4
dena21,14,224,590.2
dena21,15,224,588.9
dena21,16,224,611.8
dena21,17,224,636.9
dena21,18,224,647.3
dena21,19,224,655.1
dena21,20,224,690.8
dena21,21,224,671.2
dena21,22,224,614.5
dena21,23,224,567.2
dena21,24,224,542.3
dena21,1,225,532.5
dena21,2,225,533.9
dena21,3,225,553.8
dena21,4,225,609.6
dena21,5,225,727.0
dena21,6,225,830.1
dena21,7,225,891.8
dena21,8,225,913.4
dena21,9,225,934.4
dena21,10,225,960.6
dena21,11,225,947.4
dena21,12,225,930.1
dena21,13,225,905.5
dena21,14,225,882.1
dena21,15,225,857.6
dena21,16,225,853.6
dena21,17,225,854.6
dena21,18,225,842.6
dena21,19,225,816.5
dena21,20,225,824.6
dena21,21,225,763.3
dena21,22,225,682.4
dena21,23,225,635.1
dena21,24,225,608.3
dena21,1,226,595.5
dena21,2,226,598.6
dena21,3,226,616.0
dena21,4,226,665.9
dena21,5,226,771.8
dena21,6,226,861.9
dena21,7,226,910.5
dena21,8,226,928.3
dena21,9,226,951.7
dena21,10,226,982.5
dena21,11,226,966.4
dena21,12,226,950.7
dena21,13,226,934.4
dena21,14,226,920.7
dena21,15,226,894.7
dena21,16,226,884.0
dena21,17,226,875.2
dena21,18,226,858.7
dena21,19,226,833.9
dena21,20,226,841.0
dena21,21,226,779.7
dena21,22,226,700.2
dena21,23,226,656.6
dena21,24,226,628.7
dena21,1,227,612.9
dena21,2,227,617.0
dena21,3,227,629.0
dena21,4,227,670.7
dena21,5,227,753.3
dena21,6,227,837.4
dena21,7,227,897.8
dena21,8,227,920.9
dena21,9,227,935.1
dena21,10,227,959.8
dena21,11,227,957.5
dena21,12,227,952.1
dena21,13,227,943.2
dena21,14,227,922.4
dena21,15,227,909.0
dena21,16,227,909.5
dena21,17,227,906.6
dena21,18,227,876.9
dena21,19,227,851.2
dena21,20,227,840.4
dena21,21,227,772.8
dena21,22,227,694.3
dena21,23,227,645.6
dena21,24,227,615.4
dena21,1,228,593.4
dena21,2,228,590.2
dena21,3,228,610.5
dena21,4,228,657.9
dena21,5,228,768.3
dena21,6,228,850.2
dena21,7,228,906.6
dena21,8,228,925.6
dena21,9,228,939.5
dena21,10,228,965.7
dena21,11,228,939.6
dena21,12,228,916.8
dena21,13,228,892.4
dena21,14,228,872.7
dena21,15,228,850.8
dena21,16,228,844.5
dena21,17,228,839.1
